season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2023,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,1,Sikandar Raza,Sikandar Raza,16,13,22,1,1,123.07,False,False,"{'wickets': 5, 'runs': 168}",17.5,c Rana b Narine,<B>simple for Rana</b> running square from point. Narine with a bit more air on off. Raza backs away and tries to go inside out. Ends up slicing it high for an easy dismissal. KKR quietly pulling things back at the death,
2023,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,1,SM Curran,Sam Curran,26,17,27,0,2,152.94,False,True,{},,not out,,
2023,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,1,M Shahrukh Khan,M Shahrukh Khan,11,7,11,2,0,157.14,False,True,{},,not out,,
2023,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,Mandeep Singh,Mandeep Singh,2,4,7,0,0,50.00,False,False,"{'wickets': 1, 'runs': 13}",1.1,c Curran b Arshdeep Singh,"<strong>Arshdeep strikes first ball!</strong> He is celebrating with his arms wide, and with half a sprint down long leg. Good pace and bounce from him though. H pitched it about middle and off, as the ball angled across, and rose rather sharply on off stump. Mandeep pulled, but the extra bounce got him. Straight into deep square leg's hands",
2023,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,Rahmanullah Gurbaz,Rahmanullah Gurbaz,22,16,26,3,1,137.50,False,False,"{'wickets': 3, 'runs': 29}",4.2, b Ellis,"<strong>Ellis pings off stump!</strong> This time Ellis had good pace on ball, changing up after that slower delivery last ball. Gurbaz, again trying to be adventurous, makes some room, and also skips out of the crease. He hacks at this good length ball on off - rather it was on the shorter side of a length - and missed, as the stumps lit up",
2023,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,AS Roy,Anukul Roy,4,5,5,1,0,80.00,False,False,"{'wickets': 2, 'runs': 17}",1.6,c Sikandar Raza b Arshdeep Singh,"<strong>spooned to midwicket!</strong> Arsh gets two in this over. I think the extra bounce came into play again, and so did his pace. Another short delivery from Arsh, and this one's line was a bit wide of off, much further away from the middle-stump line he cramped Anukul with previous ball. Anukul pulled, but found the fielder, who didn't have to move at all",
2023,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,VR Iyer,Venkatesh Iyer,34,28,66,3,1,121.42,False,False,"{'wickets': 7, 'runs': 138}",15.3,c Chahar b Arshdeep Singh,"<strong>ramped to point!</strong> Another bouncer from Arsh earns him a wicket. The bounce was a bit too much for Iyer to handle. Arsh banged it in short around off, with Iyer almost leaping a little to get on top of it. But he ended up half-ramping it - and without any control - to point",
2023,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,N Rana,Nitish Rana,24,17,23,3,1,141.17,True,False,"{'wickets': 4, 'runs': 75}",9.2,c Chahar b Sikandar Raza,"<strong>slashed straight to point!</strong> Raza is relieved after going for some runs in his first two overs. That was there to be hit, but Rana ended up gifting the fielder an easy catch. Short and slightly wide of off, as Rana went hard at that only to end up walking back. So the time-out breaks his momentum",
2023,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,RK Singh,Rinku Singh,4,4,5,0,0,100.00,False,False,"{'wickets': 5, 'runs': 80}",10.1,c Sikandar Raza b Chahar,"<strong>strikes first ball, just like Arshdeep!</strong> Rinku goes after the legspinner right away, but finds deep midwicket. Chahar bowls on a length on off, but it is the wrong 'un. It turns away from Rinku's arc, as he looks to slog sweep. Instead, the ball ends up landing right into the fielder's lap",
2023,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,AD Russell,Andre Russell,35,19,24,3,2,184.21,False,False,"{'wickets': 6, 'runs': 130}",14.5,c Sikandar Raza b Curran,"<strong>finds deep midwicket!</strong> Could be exactly the wrong time for KKR, given there is rain around. Curran went short again, except that this one was an offcutter, which rose sharply after pitching middle and leg, while also angling across. Russell swat-pulled but only off the higher side of the bat",
2023,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,SN Thakur,Shardul Thakur,8,3,8,0,1,266.66,False,True,{},,not out,,
2023,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,SP Narine,Sunil Narine,7,2,4,0,1,350.00,False,True,{},,not out,,
2023,1359475,GT v CSK,CSK,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,DP Conway,Devon Conway,1,6,-,0,0,16.66,False,False,"{'wickets': 1, 'runs': 14}",2.2, b Mohammed Shami,"<strong>Shami breaches the defences of Conway</strong>. That's his 100th IPL wicket. Nice and full, angling in from round the stumps, seaming in at Conway who aims for a booming drive and misses. Bowled through the gate. The ball clatters into middle stump",
2023,1359475,GT v CSK,CSK,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,RD Gaikwad,Ruturaj Gaikwad,92,50,-,4,9,184.00,False,False,"{'wickets': 5, 'runs': 151}",17.1,c Shubman Gill b Joseph,"Joseph misses the yorker, but is still a hard-to-hit middle-stump full-toss, which is spliced into the hands of long-on. Is that a high full-toss? Gaikwad thinks so. <s>Gaikwad has asked for a review</s>. The umpires converge and ask for a review. The ball dips below the waist and therefore Gaikwad has to go. End of a terrific innings from Gaikwad. He falls eight short of a century",
2023,1359475,GT v CSK,CSK,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,MM Ali,Moeen Ali,23,17,-,4,1,135.29,False,False,"{'wickets': 2, 'runs': 50}",5.5,c &dagger;Saha b Rashid Khan,"<strong>Rashid strikes back, Moeen has nicked off.</strong> Easier decision for umpire Khalid. Rashid takes this wrong'un away from the left-handed Moeen who throws his bat at ball once again. He edges it behind to Saha who clings onto the catch",
2023,1359475,GT v CSK,CSK,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,BA Stokes,Ben Stokes,7,6,-,1,0,116.66,False,False,"{'wickets': 3, 'runs': 70}",7.4,c &dagger;Saha b Rashid Khan,"<strong>Rashid takes out both Moeen and Stokes</strong>. Pushed through flatter and quicker, skids away outside off from over the stumps. Stokes chops at it and edges it behind to Saha who makes this low catch look ridiculously easy",
2023,1359475,GT v CSK,CSK,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,AT Rayudu,Ambati Rayudu,12,12,-,0,1,100.00,False,False,"{'wickets': 4, 'runs': 121}",12.5, b Little,"Maiden IPL wicket for Josh Little. Rayudu dashes out of the crease, swings for the hills once again, but does not lay bat on ball. Little cranks it up to almost 140ks and nails the stumps",
2023,1359475,GT v CSK,CSK,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,S Dube,Shivam Dube,19,18,-,0,1,105.55,False,False,"{'wickets': 7, 'runs': 163}",18.3,c Rashid Khan b Mohammed Shami,"<strong>throat-high short ball angling across Dube</strong>. He goes for another hook, this time he holes out to Rashid Khan at deep square leg. Another mis-hit and this goes to the fielder. Dube has been put out of his misery",
2023,1359475,GT v CSK,CSK,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,RA Jadeja,Ravindra Jadeja,1,2,-,0,0,50.00,False,False,"{'wickets': 6, 'runs': 153}",17.4,c Shankar b Joseph,"Joseph goes for the yorker, marginally misses it, but has Jadeja holing out to deep midwicket. Mighty full on the pads, Jadeja picks it up and picks out the fielder on the boundary",
2023,1359475,GT v CSK,CSK,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,MS Dhoni,MS Dhoni,14,7,-,1,1,200.00,True,True,{},,not out,,
2023,1359475,GT v CSK,CSK,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,MJ Santner,Mitchell Santner,1,3,-,0,0,33.33,False,True,{},,not out,,
2023,1359475,GT v CSK,CSK,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,2,WP Saha,Wriddhiman Saha,25,16,-,2,2,156.25,False,False,"{'wickets': 1, 'runs': 37}",3.5,c Dube b Hangargekar,"wicket number no. 1 for Hangargekar. In his first over. Outswinger from the hand, moves away. It is widish to start off with it. Saha still flashes at it, gets a thick edge, which settles with deep third this time",
2023,1359475,GT v CSK,CSK,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,2,Shubman Gill,Shubman Gill,63,36,-,6,3,175.00,False,False,"{'wickets': 4, 'runs': 138}",14.6,c Gaikwad b Deshpande,this one is an easy catch for eep midwicket. Tries the pull but it goes off the toe end of the bat as he is dragging it from wide outside off. Taken at deep midwicket this time,
2023,1359475,GT v CSK,CSK,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,2,B Sai Sudharsan,Sai Sudharsan,22,17,-,3,0,129.41,False,False,"{'wickets': 2, 'runs': 90}",9.3,c &dagger;Dhoni b Hangargekar,"oh not the best delivery to get a wicket. Short and wide, Sudharsan looks for the cut, but it is too wide for him, and he just toe-ends it to Dhoni",
2023,1359475,GT v CSK,CSK,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,2,HH Pandya,Hardik Pandya,8,11,-,0,0,72.72,True,False,"{'wickets': 3, 'runs': 111}",12.1, b Jadeja,"Jadeja has not given Pandya anything so far. So he goes down to look to sweep. Jadeja keeps doing what he has been doing. Look to hit top of off. Pandya sweeps from around off, misses it completely, and Jadeja hits somewhere near the top of off",
2023,1359475,GT v CSK,CSK,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,2,V Shankar,Vijay Shankar,27,21,-,2,1,128.57,False,False,"{'wickets': 5, 'runs': 156}",17.6,c Santner b Hangargekar,"big wicket. Looks like a slower ball. Shankar is looking to go in the air and down the ground. Gets the right length, right in the slot, but he seems to have bowled a slower ball. Shankar ends up toe-ending it for a catch half way between mid-off and long-off. CSK still alive",
2023,1359475,GT v CSK,CSK,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,2,R Tewatia,Rahul Tewatia,15,14,-,1,1,107.14,False,True,{},,not out,,
2023,1359475,GT v CSK,CSK,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,2,Rashid Khan,Rashid Khan,10,3,-,1,1,333.33,False,True,{},,not out,,
