comment_id,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text,preText,postText
23050,1359478,SRH v RR,RR,SRH,SRH,2,4,5,0,"Holder to Brook, no run",False,False,False,911707,Harry Brook,4,8,391485,Jason Holder,0.5,0,5,0,398438,Mayank Agarwal,13,10,277912.0,Trent Boult,2.0,1.0,5.0,2.0,,,,,,,False,back of a length delivery on leg stump. Brook is cramped for room and can only defend into the off side,,
23060,1359478,SRH v RR,RR,SRH,SRH,2,4,6,0,"Holder to Brook, no run",False,False,False,911707,Harry Brook,4,9,391485,Jason Holder,1.0,0,5,0,398438,Mayank Agarwal,13,10,277912.0,Trent Boult,2.0,1.0,5.0,2.0,,,,,,,False,"back of a length delivery at the stumps. Brook tries to create room for himself but fails to do as, missing his attempted cut stroke altogether",,
24010,1359478,SRH v RR,RR,SRH,SRH,2,5,1,1,"Boult to Agarwal, 1 run",False,False,False,398438,Mayank Agarwal,14,11,277912,Trent Boult,2.1,1,6,2,911707,Harry Brook,4,9,391485.0,Jason Holder,1.0,0.0,5.0,0.0,,,,,,,False,back of a length delivery on off stump. Mayank dabs it towards deep backward point and collects a single,"<p>Nazir Khan : ""In order for SRH to have a chance in this game, these two particularly Brook have to be there until the 15th over with at least 120 on the board"" -- I am guessing they will need a little more than 120 at that stage to stand any realistic chance</p>",
24020,1359478,SRH v RR,RR,SRH,SRH,2,5,2,0,"Boult to Brook, no run",False,False,False,911707,Harry Brook,4,10,277912,Trent Boult,2.2,1,6,2,398438,Mayank Agarwal,14,11,391485.0,Jason Holder,1.0,0.0,5.0,0.0,,,,,,,False,back of a length delivery angled across the batter outside off stump. Brook takes a step down the track before opting to shoulder arms,,
24030,1359478,SRH v RR,RR,SRH,SRH,2,5,3,0,"Boult to Brook, no run",False,False,False,911707,Harry Brook,4,11,277912,Trent Boult,2.3,1,6,2,398438,Mayank Agarwal,14,11,391485.0,Jason Holder,1.0,0.0,5.0,0.0,,,,,,,False,full delivery just outside off stump. Brook gets a half stride forward and pokes it towards extra cover,,
24040,1359478,SRH v RR,RR,SRH,SRH,2,5,4,0,"Boult to Brook, no run",False,False,False,911707,Harry Brook,4,12,277912,Trent Boult,2.4,1,6,2,398438,Mayank Agarwal,14,11,391485.0,Jason Holder,1.0,0.0,5.0,0.0,,,,,,,False,full delivery on middle and leg stump that shapes into Brook. His bat face closes upon contact and he can only drive it straight to mid on,,
24050,1359478,SRH v RR,RR,SRH,SRH,2,5,5,1,"Boult to Brook, 1 run",False,False,False,911707,Harry Brook,5,13,277912,Trent Boult,2.5,1,7,2,398438,Mayank Agarwal,14,11,391485.0,Jason Holder,1.0,0.0,5.0,0.0,,,,,,,False,back of a length delivery just outside off stump. Brook runs it down to third man and canters across to the other end,,
24060,1359478,SRH v RR,RR,SRH,SRH,2,5,6,1,"Boult to Agarwal, 1 run",False,False,False,398438,Mayank Agarwal,15,12,277912,Trent Boult,3.0,1,8,2,911707,Harry Brook,5,13,391485.0,Jason Holder,1.0,0.0,5.0,0.0,,,,,,,False,full delivery on middle and off stump. Mayank tips it down the ground and hares across to the other end,,
25010,1359478,SRH v RR,RR,SRH,SRH,2,6,1,1,"Ashwin to Agarwal, 1 run",False,False,False,398438,Mayank Agarwal,16,13,26421,Ravichandran Ashwin,0.1,0,1,0,911707,Harry Brook,5,13,277912.0,Trent Boult,3.0,1.0,8.0,2.0,,,,,,,False,back of a length delivery on leg stump. Mayank goes back and works it towards deep mid wicket for a single,<p>Ashwin to round off the powerplay</p>,
25020,1359478,SRH v RR,RR,SRH,SRH,2,6,2,2,"Ashwin to Brook, 2 runs",False,False,False,911707,Harry Brook,7,14,26421,Ravichandran Ashwin,0.2,0,3,0,398438,Mayank Agarwal,16,13,277912.0,Trent Boult,3.0,1.0,8.0,2.0,,,,,,,False,length delivery on middle and leg stump. Brook nudges it into the vast real estate on the leg side and scampers across for a brace,,
25030,1359478,SRH v RR,RR,SRH,SRH,2,6,3,2,"Ashwin to Brook, 2 runs",False,False,False,911707,Harry Brook,9,15,26421,Ravichandran Ashwin,0.3,0,5,0,398438,Mayank Agarwal,16,13,277912.0,Trent Boult,3.0,1.0,8.0,2.0,,,,,,,False,carrom ball on a length on leg stump. Brook pushes it into the gap on the leg side again and collects a couple of runs,,
25040,1359478,SRH v RR,RR,SRH,SRH,2,6,4,1,"Ashwin to Brook, 1 run",False,False,False,911707,Harry Brook,10,16,26421,Ravichandran Ashwin,0.4,0,6,0,398438,Mayank Agarwal,16,13,277912.0,Trent Boult,3.0,1.0,8.0,2.0,,,,,,,False,angled into the stumps. Brook knocks it down the ground for a single,"<p>Kamal Sachdeva: ""I don't see any impact players being used by both the teams today. Am i missing something"" -- Both teams are keeping their cards close to their chest. Expect them to make that change at some point this game</p>",
25050,1359478,SRH v RR,RR,SRH,SRH,2,6,5,0,"Ashwin to Agarwal, no run",False,False,False,398438,Mayank Agarwal,16,14,26421,Ravichandran Ashwin,0.5,0,6,0,911707,Harry Brook,10,16,277912.0,Trent Boult,3.0,1.0,8.0,2.0,,,,,,,False,back of a length delivery just outside off stump that spins back. Mayank can only dab it towards backward point,,
25060,1359478,SRH v RR,RR,SRH,SRH,2,6,6,4,"Ashwin to Agarwal, FOUR",True,False,False,398438,Mayank Agarwal,20,15,26421,Ravichandran Ashwin,1.0,0,10,0,911707,Harry Brook,10,16,277912.0,Trent Boult,3.0,1.0,8.0,2.0,,,,,,,False,<strong>gets it away!</strong> Length delivery just outside off stump. Mayank shuffles across his stumps and paddles it past short fine leg for a much-needed boundary!,,
26010,1359478,SRH v RR,RR,SRH,SRH,2,7,1,0,"Chahal to Brook, no run",False,False,False,911707,Harry Brook,10,17,430246,Yuzvendra Chahal,0.1,0,0,0,398438,Mayank Agarwal,20,15,26421.0,Ravichandran Ashwin,1.0,0.0,10.0,0.0,,,,,,,False,flat and full on middle and leg stump. Brook jams it off the inside edge into his pads,<p>Spin from both ends. Chahal to bowl the seventh</p>,
26020,1359478,SRH v RR,RR,SRH,SRH,2,7,2,0,"Chahal to Brook, no run",False,False,False,911707,Harry Brook,10,18,430246,Yuzvendra Chahal,0.2,0,0,0,398438,Mayank Agarwal,20,15,26421.0,Ravichandran Ashwin,1.0,0.0,10.0,0.0,,,,,,,False,back of a length delivery on off stump. Brook goes back and stabs it into the off side,,
26030,1359478,SRH v RR,RR,SRH,SRH,2,7,3,1,"Chahal to Brook, 1 run",False,False,False,911707,Harry Brook,11,19,430246,Yuzvendra Chahal,0.3,0,1,0,398438,Mayank Agarwal,20,15,26421.0,Ravichandran Ashwin,1.0,0.0,10.0,0.0,,,,,,,False,full delivery on middle and leg stump. Brook lunges forward and flicks it towards deep mid wicket for just another single,<p>Brook is 10 off 18 now</p>,
26040,1359478,SRH v RR,RR,SRH,SRH,2,7,4,1,"Chahal to Agarwal, 1 run",False,False,False,398438,Mayank Agarwal,21,16,430246,Yuzvendra Chahal,0.4,0,2,0,911707,Harry Brook,11,19,26421.0,Ravichandran Ashwin,1.0,0.0,10.0,0.0,,,,,,,False,length delivery on middle and leg stump. Mayank stretches forward and pushes it towards mid wicket for one more run,,
26050,1359478,SRH v RR,RR,SRH,SRH,2,7,5,2,"Chahal to Brook, 2 runs",False,False,False,911707,Harry Brook,13,20,430246,Yuzvendra Chahal,0.5,0,4,0,398438,Mayank Agarwal,21,16,26421.0,Ravichandran Ashwin,1.0,0.0,10.0,0.0,,,,,,,False,tossed up on a full length on leg stump. Brook comes down the track and pokes it towards long off for a couple of runs,,
26060,1359478,SRH v RR,RR,SRH,SRH,2,7,6,0,"Chahal to Brook, OUT",False,False,False,911707,Harry Brook,13,21,430246,Yuzvendra Chahal,1.0,0,4,1,398438,Mayank Agarwal,21,16,26421.0,Ravichandran Ashwin,1.0,0.0,10.0,0.0,911707.0,Harry Brook,Yuzvendra Chahal,13.0,21.0,HC Brook  b Chahal 13 (28m 21b 1x4 0x6) SR: 61.90,False,"<strong>knocks him over!</strong> Back of a length delivery on middle and off stump that skids through. Brook tries to cut it but does not have any room to work with. It sneaks past the bat and then crashes into the stumps! Brook's troubled stay comes to an end, and SRH sink further in trouble!",,
27010,1359478,SRH v RR,RR,SRH,SRH,2,8,1,1,"Asif to Agarwal, 1 run",False,False,False,398438,Mayank Agarwal,22,17,1083030,KM Asif,1.1,0,8,0,719715,Washington Sundar,0,0,430246.0,Yuzvendra Chahal,1.0,0.0,4.0,1.0,,,,,,,False,length delivery on leg stump. Mayank helps it down to the fielder at fine leg for a single,"<p>Sundar is the new batter at the crease, although he is at the non-striker's end for now</p>",
27020,1359478,SRH v RR,RR,SRH,SRH,2,8,2,0,"Asif to Washington Sundar, no run",False,False,False,719715,Washington Sundar,0,1,1083030,KM Asif,1.2,0,8,0,398438,Mayank Agarwal,22,17,430246.0,Yuzvendra Chahal,1.0,0.0,4.0,1.0,,,,,,,False,length delivery outside off stump. Sundar presses half forward and jabs it towards backward point,,
27030,1359478,SRH v RR,RR,SRH,SRH,2,8,3,0,"Asif to Washington Sundar, no run",False,False,False,719715,Washington Sundar,0,2,1083030,KM Asif,1.3,0,8,0,398438,Mayank Agarwal,22,17,430246.0,Yuzvendra Chahal,1.0,0.0,4.0,1.0,,,,,,,False,back of a length delivery on middle and leg stump. Sundar gets up on his toes and defends it down the ground,,
27040,1359478,SRH v RR,RR,SRH,SRH,2,8,4,1,"Asif to Washington Sundar, 1 run",False,False,False,719715,Washington Sundar,1,3,1083030,KM Asif,1.4,0,9,0,398438,Mayank Agarwal,22,17,430246.0,Yuzvendra Chahal,1.0,0.0,4.0,1.0,,,,,,,False,back of a length delivery on leg stump. Sundar lets the ball come to him before tucking it off his hips towards deep mid wicket,,
27060,1359478,SRH v RR,RR,SRH,SRH,2,8,5,1,"Asif to Agarwal, 1 run",False,False,False,398438,Mayank Agarwal,23,18,1083030,KM Asif,1.5,0,11,0,719715,Washington Sundar,1,3,430246.0,Yuzvendra Chahal,1.0,0.0,4.0,1.0,,,,,,,False,back of a length delivery outside off stump. Mayank punches it towards backward point. Jaiswal brings out the dive but can't prevent the single,,
27050,1359478,SRH v RR,RR,SRH,SRH,2,8,5,1,"Asif to Agarwal, 1 wide",False,True,False,398438,Mayank Agarwal,22,17,1083030,KM Asif,1.4,0,10,0,719715,Washington Sundar,1,3,430246.0,Yuzvendra Chahal,1.0,0.0,4.0,1.0,,,,,,,False,thigh-high full toss speared down the leg side. Mayank does not get any bat on it and the umpire has no qualms in calling it a wide,,
27070,1359478,SRH v RR,RR,SRH,SRH,2,8,6,0,"Asif to Washington Sundar, no run",False,False,False,719715,Washington Sundar,1,4,1083030,KM Asif,2.0,0,11,0,398438,Mayank Agarwal,23,18,430246.0,Yuzvendra Chahal,1.0,0.0,4.0,1.0,,,,,,,False,length delivery on leg stump. Sundar does not have a lot of room to work with and pokes it towards mid wicket,,
28010,1359478,SRH v RR,RR,SRH,SRH,2,9,1,1,"Holder to Agarwal, 1 run",False,False,False,398438,Mayank Agarwal,24,19,391485,Jason Holder,1.1,0,6,0,719715,Washington Sundar,1,4,1083030.0,KM Asif,2.0,0.0,11.0,0.0,,,,,,,False,slower delivery on a length outside off stump. Mayank walks across his stumps and half-sweeps it towards deep backward square leg,<p>Holder comes back to bowl his second</p>,
28020,1359478,SRH v RR,RR,SRH,SRH,2,9,2,0,"Holder to Washington Sundar, OUT",False,False,False,719715,Washington Sundar,1,5,391485,Jason Holder,1.2,0,6,1,398438,Mayank Agarwal,24,19,1083030.0,KM Asif,2.0,0.0,11.0,0.0,719715.0,Washington Sundar,Jason Holder,1.0,5.0,Washington Sundar c Hetmyer b Holder 1 (10m 5b 0x4 0x6) SR: 20.00,False,"<strong>straight up and taken by Hetmyer!</strong> Back of a length delivery on middle and leg stump that climbs onto Sundar. He has a hack across the line but because the ball gets big on him, he can only spoon it towards Hetmyer at extra cover! SRH in all sorts of trouble now!",,"<p>Everything that could have gone wrong for SRH so far, has gone wrong. Mayank is still at the crease, though, and he will soon have Phillips for company. This pair is capable of something special but it is increasingly looking like the game is slipping away from SRH's grasps.</p>"
28030,1359478,SRH v RR,RR,SRH,SRH,2,9,3,0,"Holder to Phillips, no run",False,False,False,823509,Glenn Phillips,0,1,391485,Jason Holder,1.3,0,6,1,398438,Mayank Agarwal,24,19,1083030.0,KM Asif,2.0,0.0,11.0,0.0,,,,,,,False,back of a length delivery on off stump that darts back into Phillips and cuts him in half. He does not get bat on it but cops a blow on the thigh pad,<p>Phillips joins Mayank</p>,
28040,1359478,SRH v RR,RR,SRH,SRH,2,9,4,0,"Holder to Phillips, no run",False,False,False,823509,Glenn Phillips,0,2,391485,Jason Holder,1.4,0,6,1,398438,Mayank Agarwal,24,19,1083030.0,KM Asif,2.0,0.0,11.0,0.0,,,,,,,False,back of a length delivery on off stump. Phillips gets up on his toes and defends it back to the bowler,,
28050,1359478,SRH v RR,RR,SRH,SRH,2,9,5,6,"Holder to Phillips, SIX",True,False,False,823509,Glenn Phillips,6,3,391485,Jason Holder,1.5,0,12,1,398438,Mayank Agarwal,24,19,1083030.0,KM Asif,2.0,0.0,11.0,0.0,,,,,,,False,<strong>breaks the shackles!</strong> Dug into the track outside off stump. Phillips rocks onto the back foot and heaves it over deep backward square leg for six!,"<p>Megha: ""Looks like this will be lowest score of this IPL""</p>",
28060,1359478,SRH v RR,RR,SRH,SRH,2,9,6,1,"Holder to Phillips, 1 run",False,False,False,823509,Glenn Phillips,7,4,391485,Jason Holder,2.0,0,13,1,398438,Mayank Agarwal,24,19,1083030.0,KM Asif,2.0,0.0,11.0,0.0,,,,,,,False,back of a length delivery on leg stump. Phillips uses the pace and glances it down to fine leg for a single,,
29010,1359478,SRH v RR,RR,SRH,SRH,2,10,1,1,"Ashwin to Phillips, 1 run",False,False,False,823509,Glenn Phillips,8,5,26421,Ravichandran Ashwin,1.1,0,11,0,398438,Mayank Agarwal,24,19,391485.0,Jason Holder,2.0,0.0,13.0,1.0,,,,,,,False,length delivery on leg stump. Phillips goes back and works it towards deep mid wicket for a single,"<p>The required run-rate has nudged above 14 runs per over. SRH need boundaries, and they need plenty of them</p>",
29020,1359478,SRH v RR,RR,SRH,SRH,2,10,2,1,"Ashwin to Agarwal, 1 run",False,False,False,398438,Mayank Agarwal,25,20,26421,Ravichandran Ashwin,1.2,0,12,0,823509,Glenn Phillips,8,5,391485.0,Jason Holder,2.0,0.0,13.0,1.0,,,,,,,False,length delivery outside off stump. Mayank gets across his stumps and knocks it down the ground for one,,
29030,1359478,SRH v RR,RR,SRH,SRH,2,10,3,0,"Ashwin to Phillips, OUT",False,False,False,823509,Glenn Phillips,8,6,26421,Ravichandran Ashwin,1.3,0,12,1,398438,Mayank Agarwal,25,20,391485.0,Jason Holder,2.0,0.0,13.0,1.0,823509.0,Glenn Phillips,Ravichandran Ashwin,8.0,6.0,GD Phillips c Asif b Ashwin 8 (6m 6b 0x4 1x6) SR: 133.33,False,"<strong>straight to cover!</strong> Looped up on a full length outside off stump, and Phillips' eyes light up. He drives at it but is always reaching out for the ball. In the end, he gets it off the toe end and offers a simple catch to Asif!",,
29040,1359478,SRH v RR,RR,SRH,SRH,2,10,4,0,"Ashwin to Abdul Samad, no run",False,False,False,1175485,Abdul Samad,0,1,26421,Ravichandran Ashwin,1.4,0,12,1,398438,Mayank Agarwal,25,20,391485.0,Jason Holder,2.0,0.0,13.0,1.0,,,,,,,False,full and at the stumps. Defended into the off side by Samad,"<p>Right. Here is the Impact Player. Abdul Samad comes in, replacing Farooqi</p>",
29050,1359478,SRH v RR,RR,SRH,SRH,2,10,5,0,"Ashwin to Abdul Samad, no run",False,False,False,1175485,Abdul Samad,0,2,26421,Ravichandran Ashwin,1.5,0,12,1,398438,Mayank Agarwal,25,20,391485.0,Jason Holder,2.0,0.0,13.0,1.0,,,,,,,False,length delivery on middle and off stump. Samad hangs back and pokes it towards short mid wicket,,
29060,1359478,SRH v RR,RR,SRH,SRH,2,10,6,0,"Ashwin to Abdul Samad, no run",False,False,False,1175485,Abdul Samad,0,3,26421,Ravichandran Ashwin,2.0,0,12,1,398438,Mayank Agarwal,25,20,391485.0,Jason Holder,2.0,0.0,13.0,1.0,,,,,,,False,length delivery on middle and off stump that holds its line. Samad closes the bat face a little early and gets a slight leading edge into the off side,,
210010,1359478,SRH v RR,RR,SRH,SRH,2,11,1,1,"Chahal to Agarwal, 1 run",False,False,False,398438,Mayank Agarwal,26,21,430246,Yuzvendra Chahal,1.1,0,5,1,1175485,Abdul Samad,0,3,26421.0,Ravichandran Ashwin,2.0,0.0,12.0,1.0,,,,,,,False,back of a length delivery on leg stump. Mayank goes back and works it towards deep mid wicket for a single,,
210020,1359478,SRH v RR,RR,SRH,SRH,2,11,2,1,"Chahal to Abdul Samad, 1 run",False,False,False,1175485,Abdul Samad,1,4,430246,Yuzvendra Chahal,1.2,0,6,1,398438,Mayank Agarwal,26,21,26421.0,Ravichandran Ashwin,2.0,0.0,12.0,1.0,,,,,,,False,back of a length delivery at the stumps. Samad eases it down the ground for a single,"<p>Kalyan: ""Clear lack of intent shown by SRH players- a heavy defeat here could spell doom for the season in the form of NRR"" -- The fact that we are talking NRR on just the third day of the tournament, tells you how things have unfolded for SRH today</p>",
210030,1359478,SRH v RR,RR,SRH,SRH,2,11,3,1,"Chahal to Agarwal, 1 run",False,False,False,398438,Mayank Agarwal,27,22,430246,Yuzvendra Chahal,1.3,0,7,1,1175485,Abdul Samad,1,4,26421.0,Ravichandran Ashwin,2.0,0.0,12.0,1.0,,,,,,,False,angled into the stumps. Mayank turns it into the on side and collects another single,,
210040,1359478,SRH v RR,RR,SRH,SRH,2,11,4,0,"Chahal to Abdul Samad, no run",False,False,False,1175485,Abdul Samad,1,5,430246,Yuzvendra Chahal,1.4,0,7,1,398438,Mayank Agarwal,27,22,26421.0,Ravichandran Ashwin,2.0,0.0,12.0,1.0,,,,,,,False,full delivery outside off stump. Samad lunges forward and blocks it towards extra cover,,
210050,1359478,SRH v RR,RR,SRH,SRH,2,11,5,1,"Chahal to Abdul Samad, 1 run",False,False,False,1175485,Abdul Samad,2,6,430246,Yuzvendra Chahal,1.5,0,8,1,398438,Mayank Agarwal,27,22,26421.0,Ravichandran Ashwin,2.0,0.0,12.0,1.0,,,,,,,False,length delivery on middle and off stump. Samad sits back in his crease and punches it towards deep mid wicket,,
210060,1359478,SRH v RR,RR,SRH,SRH,2,11,6,0,"Chahal to Agarwal, OUT",False,False,False,398438,Mayank Agarwal,27,23,430246,Yuzvendra Chahal,2.0,0,8,2,1175485,Abdul Samad,2,6,26421.0,Ravichandran Ashwin,2.0,0.0,12.0,1.0,398438.0,Mayank Agarwal,Yuzvendra Chahal,27.0,23.0,MA Agarwal c Buttler b Chahal 27 (56m 23b 3x4 0x6) SR: 117.39,False,"<strong>holes out to long off!</strong> Flighted devilishly on a full length on off stump. Mayank looks to smash it into next week but is beaten in the flight. Like Phillips, he has to reach out for it and toe-ends it miles up into the air towards long off. Buttler settles under it and completes the catch comfortably!",,
211010,1359478,SRH v RR,RR,SRH,SRH,2,12,1,2,"Ashwin to Abdul Samad, 2 runs",False,False,False,1175485,Abdul Samad,4,7,26421,Ravichandran Ashwin,2.1,0,14,1,244497,Adil Rashid,0,0,430246.0,Yuzvendra Chahal,2.0,0.0,8.0,2.0,,,,,,,False,full delivery just outside off stump. Samad gets down on one knee and heaves it towards long on. Parag eats up ground to his right and prevents the boundary!,<p>RR have brought in their Impact Player too. Navdeep Saini comes in for Yashasvi Jaiswal</p>,
211020,1359478,SRH v RR,RR,SRH,SRH,2,12,2,0,"Ashwin to Abdul Samad, no run",False,False,False,1175485,Abdul Samad,4,8,26421,Ravichandran Ashwin,2.2,0,14,1,244497,Adil Rashid,0,0,430246.0,Yuzvendra Chahal,2.0,0.0,8.0,2.0,,,,,,,False,carrom ball on a length outside off stump. Samad opts to stay back before patting it towards the bowler,,
211040,1359478,SRH v RR,RR,SRH,SRH,2,12,3,1,"Ashwin to Abdul Samad, 1 run",False,False,False,1175485,Abdul Samad,5,9,26421,Ravichandran Ashwin,2.3,0,16,1,244497,Adil Rashid,0,0,430246.0,Yuzvendra Chahal,2.0,0.0,8.0,2.0,,,,,,,False,full delivery down the leg side. Samad helps it behind square on the leg side for a single,,
211030,1359478,SRH v RR,RR,SRH,SRH,2,12,3,1,"Ashwin to Abdul Samad, 1 wide",False,True,False,1175485,Abdul Samad,4,8,26421,Ravichandran Ashwin,2.2,0,15,1,244497,Adil Rashid,0,0,430246.0,Yuzvendra Chahal,2.0,0.0,8.0,2.0,,,,,,,False,back of a length delivery down the leg side. Samad does not get any bat on it as the umpire calls it a wide,,
211050,1359478,SRH v RR,RR,SRH,SRH,2,12,4,0,"Ashwin to Rashid, no run",False,False,False,244497,Adil Rashid,0,1,26421,Ravichandran Ashwin,2.4,0,16,1,1175485,Abdul Samad,5,9,430246.0,Yuzvendra Chahal,2.0,0.0,8.0,2.0,,,,,,,False,back of a length delivery outside off stump. Rashid has a nibble at it and sees the ball sneak past the outside edge,<p>Rashid to face his first ball now</p>,
211060,1359478,SRH v RR,RR,SRH,SRH,2,12,5,0,"Ashwin to Rashid, no run",False,False,False,244497,Adil Rashid,0,2,26421,Ravichandran Ashwin,2.5,0,16,1,1175485,Abdul Samad,5,9,430246.0,Yuzvendra Chahal,2.0,0.0,8.0,2.0,,,,,,,False,length delivery on middle and off stump. Rashid comes half forward and taps it gently towards mid wicket,,
211080,1359478,SRH v RR,RR,SRH,SRH,2,12,6,6,"Ashwin to Rashid, SIX",True,False,False,244497,Adil Rashid,6,3,26421,Ravichandran Ashwin,3.0,0,23,1,1175485,Abdul Samad,5,9,430246.0,Yuzvendra Chahal,2.0,0.0,8.0,2.0,,,,,,,False,"<strong>right out of the screws!</strong> Flighted into the slot outside off stump. Rashid dances down the track, swings through the line and thumps it over the bowler's head!",,
211070,1359478,SRH v RR,RR,SRH,SRH,2,12,6,1,"Ashwin to Rashid, 1 wide",False,True,False,244497,Adil Rashid,0,2,26421,Ravichandran Ashwin,2.5,0,17,1,1175485,Abdul Samad,5,9,430246.0,Yuzvendra Chahal,2.0,0.0,8.0,2.0,,,,,,,False,carrom ball that goes wrong and is fired down the leg side. Rashid does not connect with his paddle as the umpire indulges in some more exercise,,
212010,1359478,SRH v RR,RR,SRH,SRH,2,13,1,1,"Saini to Abdul Samad, 1 leg bye",False,False,False,1175485,Abdul Samad,5,10,700167,Navdeep Saini,0.1,0,0,0,244497,Adil Rashid,6,3,26421.0,Ravichandran Ashwin,3.0,0.0,23.0,1.0,,,,,,,False,back of a length delivery on middle and off stump that nips back. Samad is caught on the crease and plays all over it as the ball smashes into the pads. Saini appeals but the umpire is unmoved,<p>Saini to try his luck now</p>,
212020,1359478,SRH v RR,RR,SRH,SRH,2,13,2,0,"Saini to Rashid, no run",False,False,False,244497,Adil Rashid,6,4,700167,Navdeep Saini,0.2,0,0,0,1175485,Abdul Samad,5,10,26421.0,Ravichandran Ashwin,3.0,0.0,23.0,1.0,,,,,,,False,back of a length delivery just outside off stump. Rashid dangles his bat and dabs it towards the keeper,"<p>Duncan : ""I heard Adil in the innings break saying he was hoping not to have to bat. Needs a hundred now.""</p>",
212050,1359478,SRH v RR,RR,SRH,SRH,2,13,3,4,"Saini to Rashid, FOUR",True,False,False,244497,Adil Rashid,11,6,700167,Navdeep Saini,0.3,0,8,0,1175485,Abdul Samad,6,11,26421.0,Ravichandran Ashwin,3.0,0.0,23.0,1.0,,,,,,,False,<strong>Rashid punishes Saini!</strong> Full toss on leg stump and Rashid takes full toll! He plants his front foot and shovels it past deep mid wicket for four!,,
212040,1359478,SRH v RR,RR,SRH,SRH,2,13,3,2,"Saini to Abdul Samad, (no ball) 1 run",False,False,True,1175485,Abdul Samad,6,11,700167,Navdeep Saini,0.2,0,4,0,244497,Adil Rashid,7,5,26421.0,Ravichandran Ashwin,3.0,0.0,23.0,1.0,,,,,,,False,"<strong>oh dear!</strong> High full toss on off stump. Samad is taken aback by it and hacks it away into the leg side. Called a No ball, though, meaning that Rashid will have a Free hit now",,"<p>To add to the tension, RR have reviewed this No ball call. Looks high enough to the naked eye, and Ball Tracking confirms our suspicions</p>"
212030,1359478,SRH v RR,RR,SRH,SRH,2,13,3,2,"Saini to Rashid, (no ball) 1 run",False,False,True,244497,Adil Rashid,7,5,700167,Navdeep Saini,0.2,0,2,0,1175485,Abdul Samad,5,10,26421.0,Ravichandran Ashwin,3.0,0.0,23.0,1.0,,,,,,,False,"back of a length delivery just outside off stump. Rashid is late on his cut and ends up jabbing it down to third man for a single. <strong>Looks like Saini has overstepped, though...</strong>",,
212060,1359478,SRH v RR,RR,SRH,SRH,2,13,4,1,"Saini to Rashid, 1 run",False,False,False,244497,Adil Rashid,12,7,700167,Navdeep Saini,0.4,0,9,0,1175485,Abdul Samad,6,11,26421.0,Ravichandran Ashwin,3.0,0.0,23.0,1.0,,,,,,,False,length delivery outside off stump. Rashid stands tall and punches it into the off side for a single,,
212070,1359478,SRH v RR,RR,SRH,SRH,2,13,5,1,"Saini to Abdul Samad, 1 run",False,False,False,1175485,Abdul Samad,7,12,700167,Navdeep Saini,0.5,0,10,0,244497,Adil Rashid,12,7,26421.0,Ravichandran Ashwin,3.0,0.0,23.0,1.0,,,,,,,False,full delivery on off stump. Samad plants his front foot and drives it back past the bowler for just another single,,
212080,1359478,SRH v RR,RR,SRH,SRH,2,13,6,1,"Saini to Rashid, 1 run",False,False,False,244497,Adil Rashid,13,8,700167,Navdeep Saini,1.0,0,11,0,1175485,Abdul Samad,7,12,26421.0,Ravichandran Ashwin,3.0,0.0,23.0,1.0,,,,,,,False,back of a length delivery outside off stump. Rashid gets onto the back foot and eases it towards deep cover point for one,,
213010,1359478,SRH v RR,RR,SRH,SRH,2,14,1,1,"Chahal to Rashid, 1 run",False,False,False,244497,Adil Rashid,14,9,430246,Yuzvendra Chahal,2.1,0,9,2,1175485,Abdul Samad,7,12,700167.0,Navdeep Saini,1.0,0.0,11.0,0.0,,,,,,,False,full delivery on leg stump. Rashid takes a step down the track and hoicks it towards deep mid wicket for a single,<p>Chahal to continue</p>,
213020,1359478,SRH v RR,RR,SRH,SRH,2,14,2,1,"Chahal to Abdul Samad, 1 run",False,False,False,1175485,Abdul Samad,8,13,430246,Yuzvendra Chahal,2.2,0,10,2,244497,Adil Rashid,14,9,700167.0,Navdeep Saini,1.0,0.0,11.0,0.0,,,,,,,False,back of a length delivery on leg stump. Samad goes back and knocks it down the ground for one more run,,
213030,1359478,SRH v RR,RR,SRH,SRH,2,14,3,2,"Chahal to Rashid, 2 runs",False,False,False,244497,Adil Rashid,16,10,430246,Yuzvendra Chahal,2.3,0,12,2,1175485,Abdul Samad,8,13,700167.0,Navdeep Saini,1.0,0.0,11.0,0.0,,,,,,,False,back of a length delivery on off stump. Rashid hangs back and cuts it towards deep cover point for a brace,,
213040,1359478,SRH v RR,RR,SRH,SRH,2,14,4,2,"Chahal to Rashid, 2 runs",False,False,False,244497,Adil Rashid,18,11,430246,Yuzvendra Chahal,2.4,0,14,2,1175485,Abdul Samad,8,13,700167.0,Navdeep Saini,1.0,0.0,11.0,0.0,,,,,,,False,tossed up on a length on leg stump. Rashid advances and nurdles it into the leg side for a couple of runs,,
